sector_id,scenario,rank,title,category,score_delta,from_score,to_score,suggested_lat,suggested_lng
21019A001,senior,3,+1 library within 400m,library,5,57,62,50.838758,4.435954
21019A01-,family,1,+1 childcare centre within 400m,childcare,8,73,81,50.83169,4.437761
21019A01-,family,2,+1 GP / doctor within 400m,gp,8,73,81,50.836774,4.437761
21019A01-,family,3,+1 playground within 250m,playground,5,73,78,50.836225,4.435044
21019A01-,remote,1,+1 coworking space within 550m,coworking,20,64,84,50.832306,4.426375
21019A01-,remote,2,+1 library within 550m,library,8,64,72,50.836158,4.441098
21019A01-,remote,3,+1 GP / doctor within 400m,gp,4,64,68,50.836774,4.437761
21019A01-,senior,1,+1 GP / doctor within 300m,gp,27,58,85,50.836143,4.436763
21019A01-,senior,2,+1 hospital within 0m,hospital,6,58,64,50.834232,4.433737
21019A01-,senior,3,+1 library within 400m,library,5,58,63,50.83568,4.439272
21019A02-,family,1,+1 childcare centre within 400m,childcare,10,80,90,50.83316,4.425836
21019A02-,remote,1,+1 coworking space within 550m,coworking,14,69,83,50.833776,4.414449
21019A02-,remote,2,+1 café within 400m,cafe,8,69,77,50.832381,4.423989
21019A02-,senior,1,+1 GP / doctor within 300m,gp,16,52,68,50.837613,4.424837
21019A02-,senior,2,+1 transit stop within 250m,transit,12,52,64,50.835702,4.418387
21019A02-,senior,3,+1 local shop within 200m,convenience,6,52,58,50.834555,4.419995
21019A03-,family,1,+1 childcare centre within 400m,childcare,10,86,96,50.835288,4.426517
21019A03-,remote,1,+1 coworking space within 550m,coworking,11,80,91,50.835904,4.41513
21019A03-,remote,2,+1 café within 400m,cafe,7,80,87,50.834509,4.42467
21019A03-,senior,1,+1 transit stop within 250m,transit,7,70,77,50.83783,4.419068
21019A03-,senior,2,+1 local shop within 200m,convenience,5,70,75,50.836683,4.420677
21019A03-,senior,3,+1 café within 300m,cafe,5,70,75,50.835333,4.42413
21019A04-,family,1,+1 childcare centre within 400m,childcare,10,86,96,50.834517,4.421582
21019A04-,remote,1,+1 café within 400m,cafe,6,92,98,50.833738,4.419735
21019A04-,senior,1,+1 café within 300m,cafe,5,92,97,50.834562,4.419195
21019A04-,senior,2,+1 library within 400m,library,3,92,95,50.838506,4.423092
21019A052,family,1,+1 childcare centre within 400m,childcare,9,72,81,50.835245,4.431068
21019A052,family,2,+1 GP / doctor within 400m,gp,8,72,80,50.840329,4.431068
21019A052,family,3,+1 park within 400m,park,7,72,79,50.840329,4.423019
21019A052,remote,1,+1 coworking space within 550m,coworking,19,63,82,50.835861,4.419681
21019A052,remote,2,+1 park within 400m,park,7,63,70,50.840329,4.423019
21019A052,remote,3,+1 library within 550m,library,6,63,69,50.839713,4.434406
21019A052,senior,1,+1 GP / doctor within 300m,gp,27,44,71,50.839698,4.43007
21019A052,senior,2,+1 park within 300m,park,9,44,53,50.839698,4.424017
21019A052,senior,3,+1 transit stop within 250m,transit,6,44,50,50.837787,4.42362
21019A09-,family,1,+1 school within 400m,school,14,43,57,50.830326,4.433078
21019A09-,family,2,+1 childcare centre within 400m,childcare,10,43,53,50.827785,4.431411
21019A09-,family,3,+1 supermarket within 400m,supermarket,10,43,53,50.826732,4.427387
21019A09-,remote,1,+1 coworking space within 550m,coworking,20,40,60,50.828401,4.420026
21019A09-,remote,2,+1 supermarket within 400m,supermarket,10,40,50,50.826732,4.427387
21019A09-,remote,3,+1 transit stop within 300m,transit,9,40,49,50.830326,4.422834
21019A09-,senior,1,+1 GP / doctor within 300m,gp,17,34,51,50.832238,4.430413
21019A09-,senior,2,+1 transit stop within 250m,transit,16,34,50,50.830326,4.423964
21019A09-,senior,3,+1 supermarket within 300m,supermarket,12,34,46,50.827624,4.427387
21019A10-,remote,1,+1 coworking space within 550m,coworking,20,74,94,50.838989,4.455929
21019A10-,remote,2,+1 library within 550m,library,6,74,80,50.842841,4.470655
21019A10-,senior,1,+1 library within 400m,library,5,93,98,50.842363,4.468828
21019A11-,family,1,+1 park within 400m,park,13,68,81,50.83788,4.45863
21019A11-,family,2,+1 supermarket within 400m,supermarket,5,68,73,50.831743,4.462655
21019A11-,family,3,+1 GP / doctor within 400m,gp,4,68,72,50.83788,4.46668
21019A11-,remote,1,+1 coworking space within 550m,coworking,20,56,76,50.833412,4.455293
21019A11-,remote,2,+1 park within 400m,park,12,56,68,50.83788,4.45863
21019A11-,remote,3,+1 supermarket within 400m,supermarket,5,56,61,50.831743,4.462655
21019A11-,senior,1,+1 GP / doctor within 300m,gp,23,41,64,50.837249,4.465681
21019A11-,senior,2,+1 supermarket within 300m,supermarket,11,41,52,50.832635,4.462655
21019A11-,senior,3,+1 park within 300m,park,10,41,51,50.837249,4.459629
21019A12-,family,1,+1 park within 400m,park,11,72,83,50.840185,4.454086
21019A12-,family,2,+1 childcare centre within 400m,childcare,7,72,79,50.835101,4.462136
21019A12-,family,3,+1 playground within 250m,playground,4,72,76,50.839635,4.459418
21019A12-,remote,1,+1 coworking space within 550m,coworking,20,63,83,50.835717,4.450749
21019A12-,remote,2,+1 park within 400m,park,10,63,73,50.840185,4.454086
21019A12-,remote,3,+1 library within 550m,library,3,63,66,50.839569,4.465473
21019A12-,senior,1,+1 park within 300m,park,10,61,71,50.839554,4.455085
21019A12-,senior,2,+1 supermarket within 300m,supermarket,5,61,66,50.83494,4.458111
21019A12-,senior,3,+1 hospital within 0m,hospital,5,61,66,50.837643,4.458111
21019A131,family,1,+1 playground within 250m,playground,8,64,72,50.839851,4.45129
21019A131,family,2,+1 transit stop within 300m,transit,7,64,71,50.837858,4.44543
21019A131,family,3,+1 supermarket within 400m,supermarket,5,64,69,50.834263,4.449983
21019A131,remote,1,+1 coworking space within 550m,coworking,20,38,58,50.835932,4.442621
21019A131,remote,2,+1 transit stop within 300m,transit,10,38,48,50.837858,4.44543
21019A131,remote,3,+1 café within 400m,cafe,7,38,45,50.834537,4.452161
21019A131,senior,1,+1 GP / doctor within 300m,gp,23,23,46,50.839769,4.453009
21019A131,senior,2,+1 transit stop within 250m,transit,17,23,40,50.837858,4.446559
21019A131,senior,3,+1 supermarket within 300m,supermarket,11,23,34,50.835155,4.449983
21019A14-,family,1,+1 childcare centre within 400m,childcare,7,77,84,50.839855,4.45922
21019A14-,family,2,+1 pharmacy within 400m,pharmacy,5,77,82,50.845991,4.455195
21019A14-,family,3,+1 playground within 250m,playground,3,77,80,50.844389,4.456502
21019A14-,remote,1,+1 coworking space within 550m,coworking,20,64,84,50.840471,4.447832
21019A14-,remote,2,+1 pharmacy within 400m,pharmacy,5,64,69,50.845991,4.455195
21019A14-,remote,3,+1 library within 550m,library,5,64,69,50.844322,4.462558
21019A14-,senior,1,+1 GP / doctor within 300m,gp,18,60,78,50.844308,4.458221
21019A14-,senior,2,+1 local shop within 200m,convenience,5,60,65,50.84125,4.453379
21019A14-,senior,3,+1 hospital within 0m,hospital,5,60,65,50.842397,4.455195
21019A15-,family,1,+1 childcare centre within 400m,childcare,3,92,95,50.843115,4.46575
21019A15-,remote,1,+1 coworking space within 550m,coworking,20,73,93,50.843731,4.454361
21019A15-,remote,2,+1 library within 550m,library,5,73,78,50.847582,4.469088
21019A15-,senior,1,+1 GP / doctor within 300m,gp,17,67,84,50.847568,4.464751
21019A15-,senior,2,+1 supermarket within 300m,supermarket,6,67,73,50.842954,4.461725
21019A15-,senior,3,+1 library within 400m,library,5,67,72,50.847105,4.467261
21019A20-,family,1,+1 school within 400m,school,10,52,62,50.83008,4.451586
21019A20-,family,2,+1 childcare centre within 400m,childcare,10,52,62,50.827538,4.449919
21019A20-,family,3,+1 park within 400m,park,9,52,61,50.832622,4.44187
21019A20-,remote,1,+1 coworking space within 550m,coworking,20,49,69,50.828154,4.438534
21019A20-,remote,2,+1 park within 400m,park,8,49,57,50.832622,4.44187
21019A20-,remote,3,+1 café within 400m,cafe,7,49,56,50.826759,4.448073
21019A20-,senior,1,+1 GP / doctor within 300m,gp,23,40,63,50.831991,4.44892
21019A20-,senior,2,+1 supermarket within 300m,supermarket,10,40,50,50.827377,4.445895
21019A20-,senior,3,+1 park within 300m,park,9,40,49,50.831991,4.442869
21019A21-,family,1,+1 school within 400m,school,14,24,38,50.826646,4.457178
21019A21-,family,2,+1 park within 400m,park,13,24,37,50.829188,4.447464
21019A21-,family,3,+1 childcare centre within 400m,childcare,10,24,34,50.824105,4.455512
21019A21-,remote,1,+1 coworking space within 550m,coworking,20,25,45,50.82472,4.444127
21019A21-,remote,2,+1 park within 400m,park,12,25,37,50.829188,4.447464
21019A21-,remote,3,+1 supermarket within 400m,supermarket,10,25,35,50.823052,4.451488
21019A21-,senior,1,+1 GP / doctor within 300m,gp,26,16,42,50.828557,4.454513
21019A21-,senior,2,+1 supermarket within 300m,supermarket,12,16,28,50.823944,4.451488
21019A21-,senior,3,+1 transit stop within 250m,transit,12,16,28,50.826646,4.448065
21019A22-,family,1,+1 school within 400m,school,15,30,45,50.824667,4.44609
21019A22-,family,2,+1 childcare centre within 400m,childcare,10,30,40,50.822125,4.444423
21019A22-,family,3,+1 supermarket within 400m,supermarket,10,30,40,50.821072,4.440399
21019A22-,remote,1,+1 coworking space within 550m,coworking,20,37,57,50.822741,4.433039
21019A22-,remote,2,+1 supermarket within 400m,supermarket,10,37,47,50.821072,4.440399
21019A22-,remote,3,+1 pharmacy within 400m,pharmacy,7,37,44,50.828261,4.440399
21019A22-,senior,1,+1 GP / doctor within 300m,gp,27,21,48,50.826578,4.443425
21019A22-,senior,2,+1 transit stop within 250m,transit,15,21,36,50.824667,4.436977
21019A22-,senior,3,+1 supermarket within 300m,supermarket,12,21,33,50.821964,4.440399
21019A231,family,1,+1 childcare centre within 400m,childcare,9,78,87,50.829755,4.443254
21019A231,family,2,+1 GP / doctor within 400m,gp,5,78,83,50.834838,4.443254
21019A231,remote,1,+1 coworking space within 550m,coworking,20,69,89,50.830371,4.431868
21019A231,remote,2,+1 library within 550m,library,8,69,77,50.834222,4.446591
21019A231,remote,3,+1 GP / doctor within 400m,gp,3,69,72,50.834838,4.443254
21019A231,senior,1,+1 GP / doctor within 300m,gp,25,61,86,50.834207,4.442255
21019A231,senior,2,+1 hospital within 0m,hospital,6,61,67,50.832296,4.439229
21019A231,senior,3,+1 library within 400m,library,5,61,66,50.833744,4.444764
21019A242,family,1,+1 school within 400m,school,9,67,76,50.833575,4.448811
21019A242,family,2,+1 childcare centre within 400m,childcare,9,67,76,50.831033,4.447144
21019A242,family,3,+1 GP / doctor within 400m,gp,6,67,73,50.836116,4.447144
21019A242,remote,1,+1 coworking space within 550m,coworking,20,64,84,50.831649,4.435758
21019A242,remote,2,+1 library within 550m,library,8,64,72,50.8355,4.450481
21019A242,remote,3,+1 pharmacy within 400m,pharmacy,3,64,67,50.837169,4.443119
21019A242,senior,1,+1 GP / doctor within 300m,gp,26,49,75,50.835486,4.446145
21019A242,senior,2,+1 transit stop within 250m,transit,9,49,58,50.833575,4.439696
21019A242,senior,3,+1 library within 400m,library,5,49,54,50.835023,4.448654
21019A252,family,1,+1 school within 400m,school,9,58,67,50.835865,4.449599
21019A252,family,2,+1 childcare centre within 400m,childcare,9,58,67,50.833323,4.447932
21019A252,family,3,+1 transit stop within 300m,transit,7,58,65,50.835865,4.439354
21019A252,remote,1,+1 coworking space within 550m,coworking,20,52,72,50.833939,4.436545
21019A252,remote,2,+1 transit stop within 300m,transit,10,52,62,50.835865,4.439354
21019A252,remote,3,+1 library within 550m,library,8,52,60,50.837791,4.451269
21019A252,senior,1,+1 GP / doctor within 300m,gp,24,32,56,50.837776,4.446933
21019A252,senior,2,+1 transit stop within 250m,transit,17,32,49,50.835865,4.440483
21019A252,senior,3,+1 supermarket within 300m,supermarket,7,32,39,50.833162,4.443907
21019A28-,family,1,+1 childcare centre within 400m,childcare,10,61,71,50.826108,4.44025
21019A28-,family,2,+1 GP / doctor within 400m,gp,9,61,70,50.831192,4.44025
21019A28-,family,3,+1 supermarket within 400m,supermarket,8,61,69,50.825055,4.436226
21019A28-,remote,1,+1 coworking space within 550m,coworking,20,52,72,50.826724,4.428865
21019A28-,remote,2,+1 supermarket within 400m,supermarket,8,52,60,50.825055,4.436226
21019A28-,remote,3,+1 library within 550m,library,8,52,60,50.830576,4.443587
21019A28-,senior,1,+1 GP / doctor within 300m,gp,27,37,64,50.830561,4.439252
21019A28-,senior,2,+1 supermarket within 300m,supermarket,12,37,49,50.825947,4.436226
21019A28-,senior,3,+1 hospital within 0m,hospital,7,37,44,50.82865,4.436226
21019A30-,family,1,+1 childcare centre within 400m,childcare,10,80,90,50.825328,4.420146
21019A30-,family,2,+1 supermarket within 400m,supermarket,3,80,83,50.824275,4.416122
21019A30-,remote,1,+1 coworking space within 550m,coworking,20,66,86,50.825944,4.408762
21019A30-,remote,2,+1 café within 400m,cafe,7,66,73,50.824549,4.4183
21019A30-,remote,3,+1 supermarket within 400m,supermarket,3,66,69,50.824275,4.416122
21019A30-,senior,1,+1 supermarket within 300m,supermarket,9,64,73,50.825167,4.416122
21019A30-,senior,2,+1 GP / doctor within 300m,gp,8,64,72,50.829781,4.419148
21019A30-,senior,3,+1 park within 300m,park,7,64,71,50.829781,4.413097
21019A31-,family,1,+1 childcare centre within 400m,childcare,10,71,81,50.827711,4.42501
21019A31-,family,2,+1 supermarket within 400m,supermarket,10,71,81,50.826658,4.420985
21019A31-,family,3,+1 playground within 250m,playground,4,71,75,50.832246,4.422292
21019A31-,remote,1,+1 coworking space within 550m,coworking,20,59,79,50.828327,4.413624
21019A31-,remote,2,+1 supermarket within 400m,supermarket,10,59,69,50.826658,4.420985
21019A31-,remote,3,+1 café within 400m,cafe,8,59,67,50.826932,4.423163
21019A31-,senior,1,+1 supermarket within 300m,supermarket,12,66,78,50.82755,4.420985
21019A31-,senior,2,+1 café within 300m,cafe,5,66,71,50.827756,4.422623
21019A31-,senior,3,+1 restaurant within 300m,restaurant,5,66,71,50.827756,4.419348
21019A32-,family,1,+1 childcare centre within 400m,childcare,9,87,96,50.821952,4.421641
21019A32-,remote,1,+1 coworking space within 550m,coworking,20,73,93,50.822567,4.410257
21019A32-,remote,2,+1 café within 400m,cafe,5,73,78,50.821172,4.419795
21019A32-,senior,1,+1 supermarket within 300m,supermarket,7,79,86,50.821791,4.417617
21019A32-,senior,2,+1 hospital within 0m,hospital,5,79,84,50.824493,4.417617
21019A32-,senior,3,+1 café within 300m,cafe,5,79,84,50.821996,4.419254
21019A33-,family,1,+1 childcare centre within 400m,childcare,9,88,97,50.824147,4.412817
21019A33-,remote,1,+1 coworking space within 550m,coworking,6,91,97,50.824763,4.401432
21019A33-,senior,1,+1 hospital within 0m,hospital,4,92,96,50.826689,4.408793
21019A33-,senior,2,+1 library within 400m,library,3,92,95,50.828137,4.414327
21019A34-,family,1,+1 childcare centre within 400m,childcare,10,78,88,50.826272,4.416771
21019A34-,family,2,+1 playground within 250m,playground,5,78,83,50.830806,4.414054
21019A34-,remote,1,+1 coworking space within 550m,coworking,15,76,91,50.826888,4.405386
21019A34-,senior,1,+1 park within 300m,park,7,78,85,50.830725,4.409721
21019A34-,senior,2,+1 hospital within 0m,hospital,4,78,82,50.828814,4.412747
21019A34-,senior,3,+1 library within 400m,library,3,78,81,50.830262,4.418281
21019A35-,family,1,+1 childcare centre within 400m,childcare,10,55,65,50.830314,4.419466
21019A35-,family,2,+1 supermarket within 400m,supermarket,9,55,64,50.829261,4.415441
21019A35-,family,3,+1 GP / doctor within 400m,gp,9,55,64,50.835398,4.419466
21019A35-,remote,1,+1 coworking space within 550m,coworking,17,49,66,50.83093,4.40808
21019A35-,remote,2,+1 supermarket within 400m,supermarket,9,49,58,50.829261,4.415441
21019A35-,remote,3,+1 café within 400m,cafe,7,49,56,50.829535,4.417619
21019A35-,senior,1,+1 GP / doctor within 300m,gp,27,32,59,50.834767,4.418467
21019A35-,senior,2,+1 supermarket within 300m,supermarket,12,32,44,50.830153,4.415441
21019A35-,senior,3,+1 transit stop within 250m,transit,11,32,43,50.832856,4.412018
21019A40-,family,1,+1 supermarket within 400m,supermarket,10,74,84,50.824605,4.461512
21019A40-,family,2,+1 park within 400m,park,8,74,82,50.830742,4.457488
21019A40-,family,3,+1 school within 400m,school,5,74,79,50.8282,4.467203
21019A40-,remote,1,+1 coworking space within 550m,coworking,20,61,81,50.826274,4.454152
21019A40-,remote,2,+1 supermarket within 400m,supermarket,10,61,71,50.824605,4.461512
21019A40-,remote,3,+1 park within 400m,park,8,61,69,50.830742,4.457488
21019A40-,senior,1,+1 supermarket within 300m,supermarket,12,79,91,50.825497,4.461512
21019A40-,senior,2,+1 park within 300m,park,9,79,88,50.830111,4.458487
21019A41-,family,1,+1 park within 400m,park,14,62,76,50.827128,4.459552
21019A41-,family,2,+1 school within 400m,school,10,62,72,50.824586,4.469266
21019A41-,family,3,+1 supermarket within 400m,supermarket,10,62,72,50.820991,4.463575
21019A41-,remote,1,+1 coworking space within 550m,coworking,20,51,71,50.82266,4.456215
21019A41-,remote,2,+1 park within 400m,park,13,51,64,50.827128,4.459552
21019A41-,remote,3,+1 supermarket within 400m,supermarket,10,51,61,50.820991,4.463575
21019A41-,senior,1,+1 transit stop within 250m,transit,14,57,71,50.824586,4.460153
21019A41-,senior,2,+1 supermarket within 300m,supermarket,12,57,69,50.821883,4.463575
21019A41-,senior,3,+1 park within 300m,park,10,57,67,50.826497,4.46055
21019A42-,family,1,+1 supermarket within 400m,supermarket,10,82,92,50.8276,4.456976
21019A42-,family,2,+1 park within 400m,park,8,82,90,50.833736,4.452952
21019A42-,remote,1,+1 coworking space within 550m,coworking,20,63,83,50.829269,4.449615
21019A42-,remote,2,+1 supermarket within 400m,supermarket,10,63,73,50.8276,4.456976
21019A42-,remote,3,+1 park within 400m,park,7,63,70,50.833736,4.452952
21019A42-,senior,1,+1 supermarket within 300m,supermarket,12,70,82,50.828492,4.456976
21019A42-,senior,2,+1 park within 300m,park,9,70,79,50.833106,4.453951
21019A42-,senior,3,+1 hospital within 0m,hospital,3,70,73,50.831195,4.456976
21019A43-,family,1,+1 school within 400m,school,15,4,19,50.828536,4.4742
21019A43-,family,2,+1 park within 400m,park,15,4,19,50.831078,4.464485
21019A43-,family,3,+1 childcare centre within 400m,childcare,10,4,14,50.825994,4.472533
21019A43-,remote,1,+1 coworking space within 550m,coworking,20,5,25,50.82661,4.461148
21019A43-,remote,2,+1 park within 400m,park,14,5,19,50.831078,4.464485
21019A43-,remote,3,+1 transit stop within 300m,transit,13,5,18,50.828536,4.463956
21019A43-,senior,1,+1 GP / doctor within 300m,gp,27,6,33,50.830447,4.471534
21019A43-,senior,2,+1 transit stop within 250m,transit,17,6,23,50.828536,4.465086
21019A43-,senior,3,+1 supermarket within 300m,supermarket,12,6,18,50.825833,4.468509
21019A441,family,1,+1 park within 400m,park,11,47,58,50.825385,4.448985
